01013500	1981	01	07	9.78	A			
01013500	1981	01	08	9.79	A			
01013500	1981	01	09	9.8	A			
01013500	1981	01	10	9.82	A			
01013500	1981	01	11	9.99	A			
01013500	1981	01	12	10.07	A			
01013500	1981	01	13	10.12	A			
01013500	1981	01	14	10.12	A			
01013500	1981	01	15	10.23	A			
01013500	1981	01	16	10.31	A			
01013500	1981	01	17	10.29	A			
01013500	1981	01	18	10.37	A			
01013500	1981	01	19	10.45	A			
01013500	1981	01	20	10.45	A			
01013500	1981	01	21	10.46	A			
01013500	1981	01	22	10.5	A			
01013500	1981	01	23	10.52	A			
01013500	1981	01	24	10.53	A			
01013500	1981	01	25	10.54	A			
01013500	1981	01	26	10.56	A			
01013500	1981	01	27	10.58	A			
01013500	1981	01	28	10.59	A			
01013500	1981	01	29	10.59	A			
01013500	1981	01	30	10.59	A			
01013500	1981	01	31	10.59	A			
01013500	1981	02	01	10.59	A			
01013500	1981	02	02	10.77	A			
01013500	1981	02	03	10.78	A			
01013500	1981	02	04	10.78	A			
01013500	1981	02	05	10.78	A			
01013500	1981	02	06	10.78	A			
01013500	1981	02	07	10.78	A			
01013500	1981	02	08	10.79	A			
01013500	1981	02	09	10.79	A			
01013500	1981	02	10	10.79	A			
01013500	1981	02	11	10.79	A			
01013500	1981	02	12	10.79	A			
01013500	1981	02	13	10.79	A			
01013500	1981	02	14	10.79	A			
01013500	1981	02	15	10.79	A			
01013500	1981	02	16	10.79	A			
01013500	1981	02	17	11.44	A			
01013500	1981	02	18	11.44	A			
01013500	1981	02	19	11.44	A			
01013500	1981	02	20	11.43	A			
01013500	1981	02	21	11.43	A			
01013500	1981	02	22	11.39	A			
01013500	1981	02	23	11.46	A			
01013500	1981	02	24	11.51	A			
01013500	1981	02	25	11.45	A			
01013500	1981	02	26	11.49	A			
01013500	1981	02	27	11.46	A			
01013500	1981	02	28	11.42	A			
01013500	1981	03	01	11.37	A			
01013500	1981	03	02	11.34	A			
01013500	1981	03	03	11.34	A			
01013500	1981	03	04	11.34	A			
01013500	1981	03	05	11.26	A			
01013500	1981	03	06	11.11	A			
01013500	1981	03	07	10.87	A			
01013500	1981	03	08	10.43	A			
01013500	1981	03	09	9.86	A			
01013500	1981	03	10	9.26	A			
01013500	1981	03	11	9.26	A			
01013500	1981	03	12	9.07	A			
01013500	1981	03	13	8.91	A			
01013500	1981	03	14	8.82	A			
01013500	1981	03	15	8.74	A			
01013500	1981	03	16	8.72	A			
01013500	1981	03	17	8.74	A			
01013500	1981	03	18	8.78	A			
01013500	1981	03	19	8.78	A			
01013500	1981	03	20	8.78	A			
01013500	1981	03	21	8.82	A			
01013500	1981	03	22	8.88	A			
01013500	1981	03	23	8.88	A			
01013500	1981	03	24	8.88	A			
01013500	1981	03	25	8.88	A			
01013500	1981	03	26	8.88	A			
01013500	1981	03	27	8.88	A			
01013500	1981	03	28	8.9	A			
01013500	1981	03	29	8.95	A			
01013500	1981	03	30	9.01	A			
01013500	1981	03	31	9.03	A			
01013500	1981	04	01	9	A			
01013500	1981	04	02	9.18	A			
01013500	1981	04	03	9.28	A			
01013500	1981	04	04	9.38	A			
01013500	1981	04	05	9.5	A			
01013500	1981	04	06	9.55	A			
01013500	1981	04	07	9.59	A			
01013500	1981	04	08	9.68	A			
01013500	1981	04	09	9.68	A			
01013500	1981	04	10	9.73	A			
01013500	1981	04	11	9.76	A			
01013500	1981	04	12	9.84	A			
01013500	1981	04	13	9.85	A			
01013500	1981	04	14	9.83	A			
01013500	1981	04	15	9.67	A			
01013500	1981	04	16	9.22	A			
01013500	1981	04	17	8.49	A			
01013500	1981	04	18	8.04	A			
01013500	1981	04	19	7.65	A			
01013500	1981	04	20	7.17	A			
01013500	1981	04	21	6.46	A			
01013500	1981	04	22	6.11	A			
01013500	1981	04	23	5.91	A			
01013500	1981	04	24	5.69	A			
01013500	1981	04	25	5.46	A			
01013500	1981	04	26	5.07	A			
01013500	1981	04	27	4.93	A			
01013500	1981	04	28	4.83	A			
01013500	1981	04	29	4.66	A			
01013500	1981	04	30	4.61	A			
01013500	1981	05	01	4.76	A			
01013500	1981	05	02	4.79	A			
01013500	1981	05	03	4.83	A			
01013500	1981	05	04	4.94	A			
01013500	1981	05	05	5.01	A			
01013500	1981	05	06	5.09	A			
01013500	1981	05	07	5.18	A			
01013500	1981	05	08	5.26	A			
01013500	1981	05	09	5.31	A			
01013500	1981	05	10	5.38	A			
01013500	1981	05	11	5.38	A			
01013500	1981	05	12	5.47	A			
01013500	1981	05	13	5.55	A			
01013500	1981	05	14	5.65	A			
01013500	1981	05	15	5.57	A			
01013500	1981	05	16	5.52	A			
01013500	1981	05	17	5.47	A			
01013500	1981	05	18	5.52	A			
01013500	1981	05	19	5.6	A			
01013500	1981	05	20	5.61	A			
01013500	1981	05	21	5.61	A			
01013500	1981	05	22	5.67	A			
01013500	1981	05	23	5.74	A			
01013500	1981	05	24	5.78	A			
01013500	1981	05	25	5.83	A			
01013500	1981	05	26	5.87	A			
01013500	1981	05	27	5.84	A			
01013500	1981	05	28	5.45	A			
01013500	1981	05	29	5.26	A			
01013500	1981	05	30	5.2	A			
01013500	1981	05	31	4.99	A			
01013500	1981	06	01	4.67	A			
01013500	1981	06	02	4.51	A			
01013500	1981	06	03	4.44	A			
01013500	1981	06	04	4.39	A			
01013500	1981	06	05	4.37	A			
01013500	1981	06	06	4.4	A			
01013500	1981	06	07	4.45	A			
01013500	1981	06	08	4.52	A			
01013500	1981	06	09	4.59	A			
01013500	1981	06	10	4.66	A			
01013500	1981	06	11	4.66	A			
01013500	1981	06	12	4.74	A			
01013500	1981	06	13	4.77	A			
01013500	1981	06	14	4.77	A			
01013500	1981	06	15	4.86	A			
01013500	1981	06	16	4.99	A			
01013500	1981	06	17	5.06	A			
01013500	1981	06	18	5.11	A			
01013500	1981	06	19	5.2	A			
01013500	1981	06	20	5.29	A			
01013500	1981	06	21	5.38	A			
01013500	1981	06	22	5.54	A			
01013500	1981	06	23	5.61	A			
01013500	1981	06	24	5.68	A			
01013500	1981	06	25	5.83	A			
01013500	1981	06	26	5.98	A			
01013500	1981	06	27	6.1	A			
01013500	1981	06	28	6.22	A			
01013500	1981	06	29	6.3	A			
01013500	1981	06	30	6.39	A			
01013500	1981	07	01	6.41	A			
01013500	1981	07	02	6.48	A			
01013500	1981	07	03	6.51	A			
01013500	1981	07	04	6.57	A			
01013500	1981	07	05	6.67	A			
01013500	1981	07	06	6.76	A			
01013500	1981	07	07	6.81	A			
01013500	1981	07	08	6.97	A			
01013500	1981	07	09	7.06	A			
01013500	1981	07	10	7.08	A			
01013500	1981	07	11	7.11	A			
01013500	1981	07	12	7.13	A			
01013500	1981	07	13	7.13	A			
01013500	1981	07	14	7.16	A			
01013500	1981	07	15	7.24	A			
01013500	1981	07	16	7.41	A			
01013500	1981	07	17	7.59	A			
01013500	1981	07	18	7.69	A			
01013500	1981	07	19	7.81	A			
01013500	1981	07	20	7.95	A			
01013500	1981	07	21	8.06	A			
01013500	1981	07	22	8.19	A			
01013500	1981	07	23	8.27	A			
01013500	1981	07	24	8.35	A			
01013500	1981	07	25	8.45	A			
01013500	1981	07	26	8.59	A			
01013500	1981	07	27	8.74	A			
01013500	1981	07	28	8.85	A			
01013500	1981	07	29	8.96	A			
01013500	1981	07	30	8.96	A			
01013500	1981	07	31	8.96	A			
01013500	1981	08	01	8.96	A			
01013500	1981	08	02	8.96	A			
01013500	1981	08	03	8.96	A			
01013500	1981	08	04	8.96	A			
01013500	1981	08	05	8.96	A			
01013500	1981	08	06	8.96	A			
01013500	1981	08	07	8.96	A			
01013500	1981	08	08	8.96	A			
01013500	1981	08	09	8.96	A			
01013500	1981	08	10	8.96	A			
01013500	1981	08	11	8.96	A			
01013500	1981	08	12	8.96	A			
01013500	1981	08	13	8.96	A			
01013500	1981	08	14	8.96	A			
01013500	1981	08	15	8.96	A			
01013500	1981	08	16	8.96	A			
01013500	1981	08	17	8.96	A			
01013500	1981	08	18	8.96	A			
01013500	1981	08	19	8.96	A			
01013500	1981	08	20	8.96	A			
01013500	1981	08	21	8.96	A			
01013500	1981	08	22	8.96	A			
01013500	1981	08	23	8.96	A			
01013500	1981	08	24	8.96	A			
01013500	1981	08	25	8.96	A			
01013500	1981	08	26	8.96	A			
01013500	1981	08	27	8.96	A			
01013500	1981	08	28	8.96	A			
01013500	1981	08	29	8.96	A			
01013500	1981	08	30	8.96	A			
01013500	1981	08	31	8.96	A			
01013500	1981	09	01	8.96	A			
01013500	1981	09	02	8.96	A			
01013500	1981	09	03	8.96	A			
01013500	1981	09	04	8.96	A			
01013500	1981	09	05	8.96	A			
01013500	1981	09	06	8.96	A			
01013500	1981	09	07	6.3	A			
01013500	1981	09	08	6.19	A			
01013500	1981	09	09	6.16	A			
01013500	1981	09	10	6.11	A			
01013500	1981	09	11	6.06	A			
01013500	1981	09	12	6.11	A			
01013500	1981	09	13	6.11	A			
01013500	1981	09	14	6.1	A			
01013500	1981	09	15	6.13	A			
01013500	1981	09	16	6.24	A			
01013500	1981	09	17	6.34	A			
01013500	1981	09	18	6.41	A			
01013500	1981	09	19	6.49	A			
01013500	1981	09	20	6.57	A			
01013500	1981	09	21	6.66	A			
01013500	1981	09	22	6.75	A			
01013500	1981	09	23	6.84	A			
01013500	1981	09	24	6.94	A			
01013500	1981	09	25	7.04	A			
01013500	1981	09	26	7.11	A			
01013500	1981	09	27	7.18	A			
01013500	1981	09	28	7.22	A			
01013500	1981	09	29	7.31	A			
01013500	1981	09	30	7.39	A			
01013500	1981	10	01	7.46	A			
01013500	1981	10	02	7.53	A			
01013500	1981	10	03	7.66	A			
01013500	1981	10	04	7.79	A			
01013500	1981	10	05	7.92	A			
01013500	1981	10	06	8.06	A			
01013500	1981	10	07	8.18	A			
01013500	1981	10	08	8.25	A			
01013500	1981	10	09	8.31	A			
01013500	1981	10	10	8.48	A			
01013500	1981	10	11	8.64	A			
01013500	1981	10	12	8.73	A			
01013500	1981	10	13	8.78	A			
01013500	1981	10	14	8.65	A			
01013500	1981	10	15	8.65	A			
01013500	1981	10	16	8.07	A			
01013500	1981	10	17	7.86	A			
01013500	1981	10	18	7.88	A			
01013500	1981	10	19	8.07	A			
01013500	1981	10	20	8.28	A			
01013500	1981	10	21	8.5	A			
01013500	1981	10	22	8.69	A			
01013500	1981	10	23	8.81	A			
01013500	1981	10	24	8.91	A			
01013500	1981	10	25	9.02	A			
01013500	1981	10	26	9.09	A			
01013500	1981	10	27	9.03	A			
01013500	1981	10	28	8.98	A			
01013500	1981	10	29	8.83	A			
01013500	1981	10	30	8.62	A			
01013500	1981	10	31	8.53	A			
01013500	1981	11	01	8.54	A			
01013500	1981	11	02	8.6	A			
01013500	1981	11	03	8.68	A			
01013500	1981	11	04	8.73	A			
01013500	1981	11	05	8.77	A			
01013500	1981	11	06	8.87	A			
01013500	1981	11	07	8.96	A			
01013500	1981	11	08	8.95	A			
01013500	1981	11	09	8.97	A			
01013500	1981	11	10	8.93	A			
01013500	1981	11	11	8.92	A			
01013500	1981	11	12	8.85	A			
01013500	1981	11	13	8.75	A			
01013500	1981	11	14	8.53	A			
